,macro_auc,111975006,164873001,164909002,195042002,251120003,266249003,270492004,425419005,425623009,426434006,428750005,445118002,445211001,67741000119109,698252002,713426002,713427006,89792004
Fold_0,0.7356254277012897,0.7079414921044382,0.8359735369766393,0.9728395204994605,0.48343531361985326,0.866107175854635,0.7243678565406413,0.7793413634230949,0.760326625059796,0.6934893972565355,0.732560030797363,0.7198307716285025,0.7020524461469343,0.6601686713673441,0.5922443588912079,0.7605264537779876,0.7073374876562128,0.8827666836378723,0.6599485133846985
Fold_1,,,,,,,,,,,,,,,,,,,
Fold_2,,,,,,,,,,,,,,,,,,,
Fold_3,,,,,,,,,,,,,,,,,,,
Fold_4,,,,,,,,,,,,,,,,,,,
