,macro_auc,111975006,164873001,164909002,195042002,251120003,266249003,270492004,425419005,425623009,426434006,428750005,445118002,445211001,67741000119109,698252002,713426002,713427006,89792004
Fold_0,0.7938057301303724,0.7242855473710514,0.879668607150199,0.9765132686110646,0.8313900993208495,0.8969730630380449,0.7575790762094956,0.9573037800575191,0.7826118740193907,0.7388102301729702,0.7480077989660255,0.7339387226727508,0.7842031029619182,0.5866270277701402,0.7148836685670792,0.7736883156677856,0.753791197518796,0.9315197965356062,0.7167079657360135
Fold_1,,,,,,,,,,,,,,,,,,,
Fold_2,,,,,,,,,,,,,,,,,,,
